pb207_u235_ratio,pb206_u238_ratio,pb207_u235_ratio_1sigma_abs,pb206_u238_ratio_1sigma_abs,true_upper_intercept_ma,true_lower_intercept_ma,is_concordant,case_id,tier,sample_id
2.366764374811364,0.1006848580579018,0.0285868189960276,0.0018241738659586,2500,0.0,False,8,B,8B
0.6384039399944582,0.0282085712507164,0.0082723652540235,0.0005482851609956,2500,0.0,False,8,B,8B
0.9739242867480432,0.0414556712115807,0.0095730756988357,0.0006112255604277,2500,0.0,False,8,B,8B
1.1431503265495988,0.0486264682728822,0.0066009624942699,0.000421180162193,2500,0.0,False,8,B,8B
0.6660187422679557,0.0299005954238745,0.0043792286879609,0.0002949050911573,2500,0.0,False,8,B,8B
2.175109166587113,0.0943856848798369,0.0321305544765255,0.0020913877126872,2500,0.0,False,8,B,8B
0.9012754216392904,0.0593111495668979,0.0096307562017058,0.0009506714725717,1850,0.0,False,8,B,8B
0.2772706599383805,0.0181137255967173,0.0030993006833314,0.0003037098234558,1850,0.0,False,8,B,8B
0.3265106553641176,0.0190585165579553,0.0030621526423652,0.0002681080351225,1850,0.0,False,8,B,8B
0.2778985929287819,0.0175165141029179,0.002280808568258,0.0002156460115409,1850,0.0,False,8,B,8B
0.3962581193585509,0.0246936611381043,0.0026504637355908,0.0002477538635099,1850,0.0,False,8,B,8B
0.2785652548544829,0.0176764511334493,0.0028084751624768,0.0002673190918675,1850,0.0,False,8,B,8B
0.536675908304376,0.0354525832952138,0.0030420172675472,0.0003014315592363,1850,0.0,False,8,B,8B
0.4636720046287229,0.0269600112760142,0.0044930052748121,0.0003918658178504,1850,0.0,False,8,B,8B
0.285825344925003,0.0184126322739369,0.0036635865023287,0.0003540078177225,1850,0.0,False,8,B,8B
0.606586045601779,0.0360503424627406,0.0070517422954163,0.0006286438499995,1850,0.0,False,8,B,8B
0.3916938592551435,0.0240641948856496,0.0039395092255497,0.0003630429052591,1850,0.0,False,8,B,8B
0.3465364603239281,0.0221128328179459,0.0024208471000026,0.0002317149564152,1850,0.0,False,8,B,8B
0.4369925824268812,0.0256448495372544,0.0063628158987882,0.0005601014625401,1850,0.0,False,8,B,8B
1.2823348706117883,0.0818087083248536,0.016164421209575,0.0015468546285534,1850,0.0,False,8,B,8B
0.3627769234232009,0.0229284753732036,0.0028058244782163,0.0002660034581717,1850,0.0,False,8,B,8B
0.7330315451002697,0.0477477626009319,0.0071919418321901,0.0007026964941791,1850,0.0,False,8,B,8B
0.3180301965052543,0.0209153204740203,0.0023558184480014,0.0002323963181484,1850,0.0,False,8,B,8B
0.5912660760311955,0.0418039274036556,0.0074013546799843,0.0007849402484097,1850,0.0,False,8,B,8B
0.7627185733997938,0.0470436704384939,0.0066301054144276,0.0006134067760376,1850,0.0,False,8,B,8B
0.9130963921460172,0.0593742717245057,0.0124836007321164,0.0012176228736818,1850,0.0,False,8,B,8B
0.254680133462054,0.0166421222657014,0.0024473013492637,0.0002398790654878,1850,0.0,False,8,B,8B
1.9826708758296856,0.1240834273485959,0.0211782429791752,0.0019881279889515,1850,0.0,False,8,B,8B
0.4634515227497972,0.0287641558370137,0.0062465704853311,0.0005815408453754,1850,0.0,False,8,B,8B
0.2631666489661753,0.0166993225134883,0.0020213438315645,0.000192397513248,1850,0.0,False,8,B,8B
0.4221866103501714,0.0264268676447438,0.0028278058053973,0.0002655107288301,1850,0.0,False,8,B,8B
1.0085755719913605,0.0688555148074158,0.0119146004862825,0.0012201157349883,1850,0.0,False,8,B,8B
1.0683257423019163,0.0697081796307103,0.0068378766532925,0.0006692564568555,1850,0.0,False,8,B,8B
0.3532040927144078,0.0238746597402501,0.0027005900348789,0.0002738176149877,1850,0.0,False,8,B,8B
0.5687917746076706,0.0359286047246939,0.0049958006198023,0.0004733511113343,1850,0.0,False,8,B,8B
0.2769036881432483,0.0196803441260946,0.0014915259598843,0.0001590105806843,1850,0.0,False,8,B,8B
1.0171085256492187,0.0655624482864496,0.0126841142895148,0.0012264201403211,1850,0.0,False,8,B,8B
0.5967677275465143,0.040761558281927,0.0081268689546014,0.0008326451664146,1850,0.0,False,8,B,8B
0.3966455226930181,0.0250772730812759,0.0056456420198712,0.0005354049089859,1850,0.0,False,8,B,8B
0.946602352449058,0.0574840431280593,0.006631540833905,0.0006040674497302,1850,0.0,False,8,B,8B
1.1050712961385392,0.0715449448804854,0.0143959914779239,0.0013980461085004,1850,0.0,False,8,B,8B
0.8158547317550147,0.0539280250325115,0.0073593996439563,0.000729684843593,1850,0.0,False,8,B,8B
0.9878093782806252,0.0617623276853617,0.0112536217041321,0.001055441292551,1850,0.0,False,8,B,8B
0.2920931523118399,0.0208930386899252,0.0021254483818343,0.0002280457873984,1850,0.0,False,8,B,8B
2.4800929008819246,0.1580039075278977,0.015582256501054,0.0014890918487728,1850,0.0,False,8,B,8B
0.3267670419433719,0.0209445313636351,0.0033573929050095,0.0003227942783679,1850,0.0,False,8,B,8B
20.7702657518171,0.6245334205519225,0.2742725938079727,0.0082470009397715,3150,,True,8,C,8C
20.469095624346657,0.6209727350750994,0.1264670588856081,0.0038366421699496,3150,,True,8,C,8C
20.76351608056214,0.6244540762080619,0.208232098807843,0.0062624934232428,3150,,True,8,C,8C
21.209431667853195,0.6296519412008553,0.2296227134737407,0.0068168911617603,3150,,True,8,C,8C
21.18992310972947,0.6294263848583972,0.2726912942349963,0.0081000338993151,3150,,True,8,C,8C
21.082679871217607,0.6281834554457447,0.1574296525432554,0.0046908032436264,3150,,True,8,C,8C
21.425530875699383,0.6321393615621,0.2523867229740865,0.0074464237480594,3150,,True,8,C,8C
21.17098686455984,0.6292072857081471,0.1457686453720216,0.0043322823958395,3150,,True,8,C,8C
21.376612581614417,0.631578059116527,0.3122324223441003,0.0092249951457204,3150,,True,8,C,8C
21.49703676582673,0.632957987391057,0.3047978847625837,0.0089744580986651,3150,,True,8,C,8C
22.047086036197264,0.639182904095502,0.1878523452215237,0.0054461622439676,3150,,True,8,C,8C
21.214848098941353,0.6297145359248004,0.2066183508757792,0.0061329960190373,3150,,True,8,C,8C
21.64360792557322,0.6346291593490183,0.1285214372596098,0.0037684776016489,3150,,True,8,C,8C
21.32229857200563,0.6309536322604403,0.2932965420486107,0.0086790135646051,3150,,True,8,C,8C
10.77866994012268,0.474720641202092,0.1388069408828611,0.0061134184779075,2500,,True,8,C,8C
10.71424347044605,0.4734471603420693,0.158568504074184,0.0070069163707819,2500,,True,8,C,8C
10.753148298207757,0.4742168732133706,0.0861671664031898,0.0037999963445298,2500,,True,8,C,8C
10.690369578036371,0.4729737601729955,0.0894630573737583,0.0039581118626219,2500,,True,8,C,8C
10.902260428776817,0.4771472443425414,0.1263005903875314,0.0055276590626268,2500,,True,8,C,8C
10.604578986813598,0.4712658513728911,0.0556158036683413,0.0024715577203149,2500,,True,8,C,8C
10.472535780410816,0.4686162484571003,0.1269185263430602,0.0056792437783636,2500,,True,8,C,8C
10.636887939804009,0.4719102989306948,0.1059013964912536,0.0046983629007081,2500,,True,8,C,8C
10.61941930336611,0.4715620498367271,0.0900819729141052,0.0040001471443214,2500,,True,8,C,8C
10.63680115083346,0.4719085698227809,0.056470015399541,0.0025053287945483,2500,,True,8,C,8C
10.705235257095556,0.4732686302554549,0.1547065240090442,0.0068394335062196,2500,,True,8,C,8C
10.63740367914032,0.4719205738482623,0.1329362455400503,0.0058976185517445,2500,,True,8,C,8C
10.702839809661352,0.4732211363823613,0.1462659541300913,0.0064670818454193,2500,,True,8,C,8C
5.1356449977936,0.3307512568747422,0.0367673556877476,0.0023679302426292,1850,,True,8,C,8C
5.221633292841457,0.3336716290855194,0.0667987852790159,0.0042685608611274,1850,,True,8,C,8C
5.404827282301131,0.3397816629850239,0.03949557567149,0.0024829419482385,1850,,True,8,C,8C
5.202675443028064,0.3330307096826726,0.0758818170324694,0.0048573038343567,1850,,True,8,C,8C
5.13913348113573,0.3308704033033857,0.0583579623514408,0.0037572331230668,1850,,True,8,C,8C
4.975216730351023,0.3252092897355618,0.0513249785233979,0.0033549010457097,1850,,True,8,C,8C
5.360351710482244,0.3383119456938028,0.050898267728645,0.0032123809999349,1850,,True,8,C,8C
5.207824897359978,0.3332049634533209,0.0365347131121727,0.0023375493583684,1850,,True,8,C,8C
5.169084551073404,0.3318910183290394,0.067805589169034,0.0043535883027949,1850,,True,8,C,8C
4.9795996349376415,0.3253623527910276,0.0537104246064799,0.0035093885855319,1850,,True,8,C,8C
5.173714553531444,0.3320484179323381,0.0761749921077147,0.0048889024227496,1850,,True,8,C,8C
5.1956205623649225,0.3327917797011773,0.0738763992234265,0.0047319580174053,1850,,True,8,C,8C
5.135957838502197,0.3307619440344556,0.0343664764539685,0.0022132429663488,1850,,True,8,C,8C
5.879829187054267,0.1740931900753343,0.0812695332013893,0.0036094090085424,3150,0.0,False,8,C,8C
2.923800630156441,0.0856043379343474,0.023614527995546,0.0010370950128271,3150,0.0,False,8,C,8C
3.986013009909074,0.1209981224422747,0.0314828905347407,0.0014335266722496,3150,0.0,False,8,C,8C
1.837493418674498,0.0543325743550564,0.0219312275778726,0.0009727218946438,3150,0.0,False,8,C,8C
1.5244417082253787,0.0454738642974895,0.0089440745636048,0.0004002005758345,3150,0.0,False,8,C,8C
4.009535526548673,0.1185496475190854,0.038994977667466,0.0017294425352574,3150,0.0,False,8,C,8C
2.0307480435477263,0.0597056584814042,0.0223787817767906,0.0009869318152787,3150,0.0,False,8,C,8C
1.3550978517201282,0.0418666558970523,0.0134629863281909,0.0006239219720187,3150,0.0,False,8,C,8C
5.36511196332405,0.1562710035488836,0.0612460432679941,0.0026758940103156,3150,0.0,False,8,C,8C
2.3858223497979645,0.0707506866005694,0.029968151052414,0.0013330417895243,3150,0.0,False,8,C,8C
1.2385435490328052,0.0367383949328328,0.0094484936718856,0.0004204000242573,3150,0.0,False,8,C,8C
1.7341889229906329,0.0519796383184648,0.0235844585248087,0.0010603616547806,3150,0.0,False,8,C,8C
1.0798743301152027,0.031947582769692,0.0088641492385831,0.0003933626352415,3150,0.0,False,8,C,8C
1.8348910707703303,0.0549932080630277,0.0229209850709532,0.0010304414151031,3150,0.0,False,8,C,8C
2.6899173193037154,0.0849662144402536,0.0254542125149875,0.0012060304215127,3150,0.0,False,8,C,8C
1.5292166961363856,0.0466669784366904,0.0079782821922866,0.0003652088588588,3150,0.0,False,8,C,8C
1.1841896647013057,0.0367446600920019,0.006771162662885,0.0003151573745639,3150,0.0,False,8,C,8C
5.102514140772982,0.1590744286804332,0.0741471015714501,0.0034673812248372,3150,0.0,False,8,C,8C
1.8974651145514612,0.0602728025458399,0.0103594621945007,0.0004936010268714,3150,0.0,False,8,C,8C
2.7648442621771343,0.0811044278772757,0.0307009442994849,0.0013508803498073,3150,0.0,False,8,C,8C
1.3039444032717205,0.039945658647967,0.0143878002280264,0.0006611441659189,3150,0.0,False,8,C,8C
3.75916968684039,0.1094478937243311,0.0254370600429085,0.0011108966378858,3150,0.0,False,8,C,8C
1.2669693128853796,0.0377713613809855,0.0180538372493297,0.0008073415876643,3150,0.0,False,8,C,8C
1.1327169876735608,0.0330022092351544,0.0166589838353107,0.0007280502669609,3150,0.0,False,8,C,8C
1.6154481012845043,0.0547198974253946,0.0148177560244257,0.0007528803516681,3150,0.0,False,8,C,8C
2.0280816152762355,0.0627492710068576,0.0176237970883392,0.0008179259734935,3150,0.0,False,8,C,8C
1.1846627080190495,0.0363198005693663,0.0169012332386123,0.0007772458140796,3150,0.0,False,8,C,8C
3.2893952746521995,0.1053022335311959,0.038623921175473,0.0018546806454904,3150,0.0,False,8,C,8C
2.8498047617119098,0.0836689428142263,0.0237972056776679,0.0010480123416176,3150,0.0,False,8,C,8C
1.182312189477608,0.03687260378259,0.0136059847100816,0.0006364918941271,3150,0.0,False,8,C,8C
6.353445671384089,0.1902406400613436,0.0754493233964552,0.003388758238648,3150,0.0,False,8,C,8C
14.901055191127398,0.4522334362659294,0.1308070718496652,0.0059548130147536,3150,0.0,False,8,C,8C
1.849042738177295,0.0566063130273899,0.0170348632991977,0.0007822540694032,3150,0.0,False,8,C,8C
1.894938802808149,0.059431251004914,0.0179688018149807,0.0008453373554922,3150,0.0,False,8,C,8C
3.0610982778202325,0.0925227020442199,0.0208559194407011,0.0009455655348858,3150,0.0,False,8,C,8C
2.6882807437070317,0.0793863831280457,0.0226528056450626,0.0010034243886583,3150,0.0,False,8,C,8C
11.64888035891372,0.3403383148730952,0.1522443690527345,0.0066720479242466,3150,0.0,False,8,C,8C
1.0635388150592189,0.0335204207311497,0.008950086062089,0.0004231307491553,3150,0.0,False,8,C,8C
1.0481774869914646,0.0338158582804564,0.0081119102297667,0.0003925545197992,3150,0.0,False,8,C,8C
12.245334854832576,0.3623266026244258,0.1027393072947876,0.0045599223634235,3150,0.0,False,8,C,8C
1.479781171259638,0.0647134476130092,0.0220607222099254,0.0014471315949593,2500,0.0,False,8,C,8C
0.591667779397936,0.0254010525855289,0.0074831578102779,0.0004818922670711,2500,0.0,False,8,C,8C
0.6588838291314457,0.0277661580802865,0.0053268097176948,0.000336717265197,2500,0.0,False,8,C,8C
0.5151222720865477,0.0253937051189412,0.0059559964338567,0.0004404143210063,2500,0.0,False,8,C,8C
5.659723517175756,0.2669057487697633,0.0338385406155822,0.00239367726874,2500,0.0,False,8,C,8C
1.7129580913408924,0.0747299389343879,0.01529217662403,0.0010007104940843,2500,0.0,False,8,C,8C
1.2273988123890658,0.0517605857215153,0.0101605021326629,0.0006427171873186,2500,0.0,False,8,C,8C
1.023242072707553,0.0446547053526895,0.0087173056070044,0.0005706402088023,2500,0.0,False,8,C,8C
1.0378577491843777,0.0401177728897572,0.0133335870488838,0.0007731027938847,2500,0.0,False,8,C,8C
0.5820184742500359,0.0244395025411137,0.0076723267249078,0.0004832523110144,2500,0.0,False,8,C,8C
0.904046146746494,0.0389815659582012,0.0110387700846765,0.0007139710937906,2500,0.0,False,8,C,8C
4.832966072312508,0.2117508761925198,0.0366608110590197,0.0024093772067268,2500,0.0,False,8,C,8C
0.8156509665616255,0.0347432477224661,0.006714976143196,0.0004290439584292,2500,0.0,False,8,C,8C
0.8274431590969396,0.0387609054226446,0.0124097056828049,0.0008719839357044,2500,0.0,False,8,C,8C
1.18650866227076,0.0486928926227209,0.0072853908931893,0.0004484755582791,2500,0.0,False,8,C,8C
0.5370543190001766,0.02537680330075,0.0049202858718259,0.0003487388212012,2500,0.0,False,8,C,8C
2.3440404471618006,0.100395584981388,0.0126285491206491,0.0008113238263244,2500,0.0,False,8,C,8C
0.7476198090272448,0.0351542371950264,0.0093341414730636,0.0006583586056587,2500,0.0,False,8,C,8C
0.6276990263048321,0.026819129728499,0.0050019357244601,0.0003205697893406,2500,0.0,False,8,C,8C
4.191569076600859,0.2086398826595515,0.0319354128319985,0.0023844295528188,2500,0.0,False,8,C,8C
0.8189940036989838,0.0365547938664754,0.0071978758629215,0.0004819025547022,2500,0.0,False,8,C,8C
0.901267800099818,0.038761755348785,0.005035551570855,0.0003248537527037,2500,0.0,False,8,C,8C
1.28805009957666,0.0513184785319257,0.0136792102324023,0.0008175104254981,2500,0.0,False,8,C,8C
2.7730319571037714,0.1346071243515845,0.0313060892950131,0.0022794666919905,2500,0.0,False,8,C,8C
0.8577368823338386,0.0373396519175596,0.0090593337232658,0.000591566670617,2500,0.0,False,8,C,8C
1.9198185785897133,0.0907148256295242,0.0161077314491658,0.0011416782288655,2500,0.0,False,8,C,8C
0.7407041442049405,0.0328851059486068,0.0051834100523208,0.0003451924565548,2500,0.0,False,8,C,8C
1.7053376491220178,0.0712119102246652,0.0136277819470723,0.0008536084203698,2500,0.0,False,8,C,8C
6.145958490179753,0.253391349040577,0.089047179689493,0.0055069811387025,2500,0.0,False,8,C,8C
0.6462346526514218,0.0307457410597902,0.006602671303134,0.0004712004099969,2500,0.0,False,8,C,8C
1.101983626486133,0.051096451719614,0.0097490670149569,0.0006780627952197,2500,0.0,False,8,C,8C
2.3308478331963496,0.1042745321502788,0.0232219745746143,0.0015583131381766,2500,0.0,False,8,C,8C
0.6127645848167024,0.0256384373293333,0.0046737368447454,0.0002933279243536,2500,0.0,False,8,C,8C
0.4781583160833065,0.0240114104881554,0.0051662055682242,0.0003891427119189,2500,0.0,False,8,C,8C
1.3300906757517983,0.0574588104721344,0.0181987853144411,0.0011792585745492,2500,0.0,False,8,C,8C
1.415043582294321,0.0584210498261448,0.0173750497604433,0.0010760113615802,2500,0.0,False,8,C,8C
1.5580810153276514,0.0720844412467928,0.0091759869392742,0.0006367889906543,2500,0.0,False,8,C,8C
6.62255119299708,0.3003532486356393,0.0613409965277671,0.0041730068318258,2500,0.0,False,8,C,8C
0.674904535061311,0.0293327250127435,0.0089809812308357,0.0005854975906291,2500,0.0,False,8,C,8C
5.187903731952055,0.2240687858829007,0.0396001657728192,0.0025655336501796,2500,0.0,False,8,C,8C
0.6366903734959555,0.0367407211971824,0.0051284175193435,0.0004439090791329,1850,0.0,False,8,C,8C
0.997835315688467,0.0566254496617884,0.006324144780615,0.0005383266200818,1850,0.0,False,8,C,8C
0.363323237938832,0.0233655505186004,0.0019882876507646,0.000191802081583,1850,0.0,False,8,C,8C
0.3587613367823998,0.0214071684347858,0.0039181503220637,0.000350692070038,1850,0.0,False,8,C,8C
0.3078770144861913,0.0215913463715978,0.0023325299026623,0.0002453697029049,1850,0.0,False,8,C,8C
1.1570894394013316,0.0703290259889855,0.0144991785170234,0.0013219113423984,1850,0.0,False,8,C,8C
0.2967362010633474,0.0184970478824678,0.0024622736122602,0.000230228698466,1850,0.0,False,8,C,8C
0.2886441189186682,0.0177541658911263,0.002849250606528,0.0002628811637832,1850,0.0,False,8,C,8C
1.7463409904529477,0.1046772804837376,0.0108944379341279,0.0009795339010919,1850,0.0,False,8,C,8C
0.8331504135139394,0.068100600211559,0.0047374670223289,0.0005808513249288,1850,0.0,False,8,C,8C
0.3908116315817896,0.023422835404743,0.0042449033014031,0.0003816199287699,1850,0.0,False,8,C,8C
0.7593542257082518,0.0459734682875655,0.0071161213887411,0.0006462453949419,1850,0.0,False,8,C,8C
0.3458977036432523,0.0215897050284695,0.0033945549632479,0.0003178140802361,1850,0.0,False,8,C,8C
0.4574386563707201,0.027880400286721,0.0052940929244352,0.0004840040117927,1850,0.0,False,8,C,8C
0.3007654313116092,0.0225710211963348,0.002325387604427,0.000261763990032,1850,0.0,False,8,C,8C
0.5328634114339696,0.0299910656650178,0.0038458776625379,0.0003246853707024,1850,0.0,False,8,C,8C
0.3265226222643734,0.0221751484233851,0.003089720382273,0.0003147485199732,1850,0.0,False,8,C,8C
0.2859331980379435,0.0190681583883866,0.0018385716262332,0.0001839145046009,1850,0.0,False,8,C,8C
1.255218743898159,0.0693224538349631,0.0076034892666057,0.0006298812890954,1850,0.0,False,8,C,8C
0.6307371919942588,0.0441831161990269,0.0038526737709153,0.0004048194756656,1850,0.0,False,8,C,8C
0.4060803332298948,0.0263397117445978,0.0056187966469992,0.00054668056511,1850,0.0,False,8,C,8C
0.5802978422403955,0.0302488904645042,0.0030980813254128,0.0002422381642004,1850,0.0,False,8,C,8C
0.3564049898592753,0.0236968141935874,0.0051334843057946,0.0005119760969458,1850,0.0,False,8,C,8C
0.2608449759748898,0.0176693209638305,0.001615800123875,0.0001641784985245,1850,0.0,False,8,C,8C
1.5626261773756804,0.1119572504676846,0.0163859177906105,0.001760999203252,1850,0.0,False,8,C,8C
0.9977350555817142,0.0638833896305616,0.0140900677380544,0.0013532469599953,1850,0.0,False,8,C,8C
1.3012545341616526,0.0831679017419987,0.0145759591695306,0.0013974037071708,1850,0.0,False,8,C,8C
0.3621076652589424,0.025179006555464,0.004640286032151,0.0004839905515637,1850,0.0,False,8,C,8C
0.6745550502426242,0.0402371652155478,0.0056643537965988,0.0005068175076394,1850,0.0,False,8,C,8C
0.8298637719590349,0.0567285612022544,0.0068021075969595,0.0006974767247777,1850,0.0,False,8,C,8C
0.6243567044056031,0.0496541148053426,0.0049025804916874,0.0005848418689003,1850,0.0,False,8,C,8C
0.3804246586328146,0.02339131293151,0.0042518902299544,0.000392156341587,1850,0.0,False,8,C,8C
0.3617639196905142,0.0238432992452012,0.0019580581858395,0.0001935788703213,1850,0.0,False,8,C,8C
1.6199896852962523,0.1095511884718995,0.0202662127588507,0.0020557424350054,1850,0.0,False,8,C,8C
0.3585306574371662,0.0198608183243238,0.0022310987688959,0.0001853876916526,1850,0.0,False,8,C,8C
0.2953955088859024,0.0178634613020726,0.0014884806779488,0.0001350194037633,1850,0.0,False,8,C,8C
0.5690607717351714,0.0348196764485704,0.0072137616556615,0.0006620932050754,1850,0.0,False,8,C,8C
0.2469317570670133,0.0184821786934574,0.0022393150582725,0.0002514100750923,1850,0.0,False,8,C,8C
0.2930998391238564,0.0175707418086623,0.0036738908245689,0.0003303634725867,1850,0.0,False,8,C,8C
3.104489332417984,0.1906391641181556,0.026426124978132,0.0024341464105414,1850,0.0,False,8,C,8C
